question,question_sub,answer,answer_sub,ef_factor,category_id,created_at,modified_at
run,,(동) 달리다 | (동) 운영하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
projection,,"(명) 예상, 추정 | (명) 영사, 투사",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
taste,,"(명) 맛, 풍미 | (동) 맛보다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
transportation,,(명) 교통수단 | (명) 운송,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inspiration,,"(명) 영감, 동기부여 | (명) 신선한 아이디어나 방안",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
adequate,,"(형) 충분한, 적절한 | (형) 적합한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reputation,,"(명) 평판, 명성",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rebate,,(명) 환급금 | (동) 환급하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
pension,,(명) 연금 | (명) (유럽 등) 저렴한 호텔,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
payment,,"(명) 지불, 지급 | (명) 청구 금액",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
permit,,"(동) 허가하다, 허용하다 | (명) 허가증, 허가",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
reservation,,"(명) 예약 | (명) 거리낌, 의구심",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
correspondence,,"(명) 서신 왕래 | (명) 편지, 서한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
escort,,"(명) 동반자, 안내자 | (동) 동행하다, 호위하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attire,,"(명) 의복, 옷차림",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inclement,,(형) (날씨가) 궂은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
scrutinize,,(동) 면밀히 검토하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exclusively,,"(부) 단독으로, 오로지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
collaborate,,(동) 협력하다 | (동) 공동으로 작업하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consistently,,(부) 일관되게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
commensurate,,"(형) 상응하는, 비례하는 | (형) 상당하는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
streamline,,"(동) 간소화하다, 효율화하 다 | (형) 간소화된, 능률적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
freshness,,(명) 신선함 | (명) 새로움,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
endangered,,(형) 멸종 위기에 처한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aware,,"(형) 알고 있는, 인식하고 있는 | (형) 깨닫고 있는, 눈치채고 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
convert,,"(동) 변환하다 | (동) 개종하다, 신념을 바꾸다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
contribute,,(동) 기여하다 | (동) 기부하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fatigue,,(명) 피로 | (동) 피곤하게 하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
advance,,(명) 진전 | (명) 선불,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
alternative,,(명) 대안 | (형) 대안의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
endeavor,,"(명) 노력, 시도 | (동) 노력하다, 시도하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
confidence,,(명) 자신감 | (명) 신뢰,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
symptom,,"(명) 증상, 징후",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
yield,,(동) 생산하다 | (동) 양보하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
nutrition,,(명) 영양,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bounce,,"(동) 튀어 오르다 | (동) 되돌아오다, 회복하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
curb,,"(동) 억제하다, 제한하다 | (명) 억제, 제한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
delinquent,,"(형) 연체된, 체납된 | (형) 불량한, 비행의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
terminate,,(동) 끝내다 | (동) 해고하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plummet,,(동) 급락하다 | (명) 급락,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
complication,,"(명) 복잡한 문제, 어려움 | (명) 합병증",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consensus,,(명) 의견 일치 | (명) 합의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
surplus,,"(명) 잉여, 과잉 | (형) 남는, 과잉의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
remedy,,"(명) 치료법, 해결책 | (동) 개선하다, 해결하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
payable,,(형) 지불해야 하는 (명) 지불해야 할 금액,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
utilize,,(동) 활용하다 | (동) (기회를) 활용하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
superb,,"(형) 탁월한, 뛰어난",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
demolish,,"(동) 철거하다, 파괴하다 | (동) 논리적으로 반박하다, 무 너뜨리다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
chronic,,(형) 만성적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
periodically,,(부) 정기적으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
predecessor,,"(명) 선임자 | (명) 이전의 것, 전신",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
markedly,,(부) 두드러지게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
precaution,,(명) 예방 조치,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
discontinue,,(동) 중단하다 | (동) 종료하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exquisite,,"(형) 매우 아름다운, 섬세 한 (형) 정교한, 세밀한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
bulk,,(명) 대량 | (명) 대부분,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
disruption,,"(명) 방해, 중단, 혼란",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
elegant,,"(형) 우아한, 품격 있는 | (명) 우아함, 품격",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
assorted,,"(형) 다양한, 여러 가지 종 류의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
stage,,(명) 단계 | (명) 무대,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
deduct,,"(동) 공제하다, 차감하다 | (동) 감액하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
counterfeit,,"(명) 위조품, 가짜 | (형) 위조된, 가짜의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
perishable,,(형) 쉽게 상할 수 있는 | (명) 부패하기 쉬운 식품,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
physician,,(명) 의사 | (명) 내과 의사,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attentive,,"(형) 주의 깊은 | (형) 세심한, 친절한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
suburb,,"(명) 교외, 외곽 주거지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
significant,,(형) 중요한 | (형) 상당한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attempt,,"(명) 시도, 노력 | (동) 시도하다, 노력하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
landscape,,"(명) 풍경, 경치 | (명) 지역 또는 영역",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
steadily,,(부) 꾸준하게 | (부) 착실하게,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
notice,,"(명) 공지 | (명) 주목, 인지",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
applicant,,(명) 지원자 | (명) 신청자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
process,,"(명) 절차, 과정 | (동) 처리하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
foundation,,"(명) 기초, 토대 | (명) 재단, 기금",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
celebrity,,"(명) 유명인사 | (명) 유명세, 명성",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accountant,,(명) 회계사,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
donate,,(동) 기부하다 | (동) 기증하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
inconvenience,,(명) 불편 | (동) 불편을 끼치다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
notify,,"(동) 알리다, 통지하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
unusually,,"(부) 일반적이지 않게, 평 소보다 더",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
improve,,"(동) 개선하다, 향상시키다 | (동) 나아지다, 좋아지다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
repair,,(동) 수리하다 | (명) 수리,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
warranty,,(명) 품질보증서 | (명) 보증 기간,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
replace,,(동) 대체하다 | (동) 교체하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
production,,"(명) 생산, 제작 | (명) 생산량",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
subscription,,"(명) 구독, 가입 | (명) 정기결제",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
rush,,"(명) 급함, 서두름 | (동) 서두르다, 급히 가다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
community,,"(명) 공동체, 지역 사회",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
operate,,(동) 기계를 작동시키다 | (동) 사업을 운영하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fit,,"(형) 적합한, 알맞은 | (동) 꼭 맞다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
acquire,,"(동) 얻다, 획득하다 | (동) 습득하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
confirm,,"(동) 확인하다, 확증하다 | (동) 승인하다, 허가하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attention,,"(명) 주의, 집중",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
concern,,"(명) 우려, 걱정 | (동) 관련되다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
interest,,(명) 관심 | (명) 이자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
purchase,,"(명) 구매, 구입 | (동) 구매하다, 구입하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
defective,,(형) 결함이 있는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
financial,,"(형) 재정의, 금전적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
compliance,,"(명) 준수, 따름 | (명) 순응, 따름",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lead,,"(동) 이끌다, 인도하다 | (동) (어떤 결과로) 이어지다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
organize,,(동) 정리하다 | (동) 체계를 세우다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
mistakenly,,"(부) 실수로, 잘못하여",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attract,,"(동) 끌어당기다 | (동) 유발하다, 유인하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
depart,,(동) 출발하다 | (동) 떠나다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
donation,,(명) 기부,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
summary,,"(동) 정보를 제공하다, 알 리다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
awareness,,"(명) 인식, 의식 | (명) 자각, 알고 있음",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
harvest,,(명) 수확물 | (동) 수확하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
plumber,,(명) 배관공,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
review,,"(명) 검토, 평가 | (동) 검토하다, 재검토하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
consumer,,(명) 소비자,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
describe,,"(동) 묘사하다, 설명하다 | (동) 나타내다, 정의하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
provide,,"(동) 제공하다 | (동) 준비하다, 마련하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
convenience,,"(명) 편리함, 편리한 것 | (명) 편의 시설",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aim,,(명) 목표 | (동) 겨냥하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
prospective,,"(형) 장래의, 예비의 | (형) 가망 있는, 가능성이 높 은",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
exceptional,,"(형) 뛰어난, 특출한 | (형) 예외적인, 이례적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
result,,(명) 결과 | (동) 결과로서 발생하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
advantage,,"(명) 장점, 유리한 점 | (동) 유리하게 하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
satisfaction,,"(명) 만족감 | (명) 보상, 보답",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dedicated,,"(형) 헌신적인, 전념하는 | (형) 특정 목적을 위한",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
emphasis,,(명) 강조 | (명) 중점,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
labor,,"(명) 노동, 일 | (동) 노동하다, 힘쓰다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
foster,,"(동) 발전시키다, 육성하다 | (동) 양육하다, 돌보다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
demand,,(명) 수요 | (동) 요구하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
selection,,"(명) 선택된 것, 선발된 사 람 | (명) 선택 과정, 선발 과정",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
conscious,,"(형) 의식하는, 자각하는 | (형) 의식이 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
efficiently,,(부) 효율적으로 | (부) 효과적으로,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
comparable,,(형) 비교할 만한 | (형) 유사한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
corrosion,,(명) 부식 | (명) (비유적) 점차적인 손상,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
personal,,(형) 개인적인 | (형) 사적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
popular,,(형) 인기 있는 | (형) 대중의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
influence,,(명) 영향 | (동) 영향을 미치다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dramatic,,"(형) 극적인, 급격한 | (형) 인상적인, 감정을 자극하 는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
aid,,"(명) 도움, 지원 | (동) 돕다, 지원하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fascinating,,(형) 매혹적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
concentrate,,(동) 집중하다 | (동) (사람이나 물자를) 모으 다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
lecture,,"(명) 강의, 강연 | (동) 강의하다, 연설하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ideal,,(형) 이상적인 | (형) 최적의,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
worth,,(형) ~의 가치가 있는 | (명) 가치,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
value,,"(명) 가치, 중요성 | (동) 평가하다, 존중하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
introduce,,(동) 도입하다 | (동) 소개하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attend,,(동) 참석하다 | (동) 돌보다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
method,,"(명) 방법, 방식 | (명) 체계, 체계성",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
permanent,,"(형) 영구적인, 지속적인 | (형) 계속되는, 변하지 않는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recovery,,(명) 회복 | (명) 복구,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
object,,"(명) 물건, 사물 | (명) 목적, 목표",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attain,,"(동) (목표, 수준 등에) 도 달하다 | (동) (나이나 기간을) 맞이하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
convene,,(동) 소집하다 | (동) 모이다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
eliminate,,"(동) 제거하다, 없애다 | (동) 탈락시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
expertise,,"(명) 전문 지식, 전문 기술 | (명) 전문가 의견",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
retain,,"(동) 유지하다, 보유하다 | (동) 기억하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hesitate,,"(동) 주저하다, 망설이다 (동) 망설이며 말하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
schedule,,"(명) 일정, 시간표 | (동) 일정을 잡다, 계획하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
project,,"(명) 프로젝트, 계획 | (동) 예상하다, 예측하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
credit,,"(명) 신용, 신뢰 | (명) 입금, 잔액",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
accrue,,"(동) 증가하다, 축적되다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dig,,(동) 땅을 파다 | (동) 정보를 찾다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
remit,,(동) 송금하다 | (동) 면제하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
favorable,,(형) 호의적인 | (형) 유리한,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
state,,"(명) 상태 | (명) 주, 국가",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
patio,,"(명) 파티오, 테라스 | (명) 외부 휴식 공간",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
recreational,,"(형) 여가의, 오락의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
valley,,"(명) 계곡, 골짜기",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
skeptical,,(형) 의심 많은,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
positive,,(형) 긍정적인 | (형) 확신하는,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
economy,,"(명) 경제 | (명) 절약, 경제성",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
propose,,(동) 제안하다 | (동) 청혼하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
debut,,"(명) 첫 등장, 데뷔 | (동) 첫선을 보이다, 데뷔하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
fire,,"(명) 불, 화재 | (동) 해고하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hire,,(동) 고용하다 | (동) 임대하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
attitude,,"(명) 태도, 마음가짐 | (명) 입장, 견해",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
region,,"(명) 지역, 구역 | (명) 분야, 영역",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
dispose,,"(동) 처리하다, 처분하다 | (동) 배치하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
divide,,"(동) 나누다, 분할하다 | (동) 갈라놓다, 분열시키다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
proficiency,,(명) 숙련도 | (명) 능력,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
managerial,,"(형) 경영의, 관리의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
growth,,"(명) 성장, 발전 | (명) 증가, 증식",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
independent,,(형) 독립적인 | (형) 자립적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
apologize,,(동) 사과하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
refer,,(동) 언급하다 (동) 참조하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
follow,,(동) 뒤를 따르다 | (동) 지시나 규칙을 따르다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
broad,,"(형) 넓은, 광범위한 | (형) 일반적인, 종합적인",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
diversified,,"(형) 다양한, 다각화된 ) (divers다각화하다, 다양화하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
ailing,,"(형) 병든, 아픈 | (형) 경제적으로 어려움을 겪 고 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
occupancy,,"(명) 점유, 사용",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
hospitality,,(명) 환대 | (명) 환대 산업,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
furnished,,"(형) 가구가 비치된 | (형) 가구를 비치하다, 제공하 다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
enlightening,,"(형) 계몽적인, 유익한 | (동) 계몽하다, 설명하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
municipal,,"(형) 시의, 지방 자치의",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
regard,,"(동) 간주하다, 여기다 | (동) 관련되다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
routinely,,(부) 정기적으로 | (형) 일상적인,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overview,,"(명) 개요 | (명) 전반적인 설명, 개괄",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
qualify,,(동) 자격을 얻다 | (동) 적합하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
determine,,"(동) 결정하다 | (동) 확정하다, 판별하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
overcharge,,(동) 과다 청구하다 | (동) 과충전하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
keep,,(동) 유지하다 | (동) 보관하다,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
costume,,"(명) 복장, 의상",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
evenly,,"(부) 고르게, 균등하게 | (부) 평평하게",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
industry,,(명) 산업 | (명) 근면,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
highlight,,"(동) 강조하다 | (명) 가장 중요한 부분, 하이 라이트",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
journal,,"(명) 일기, 기록 | (명) 학술지, 정기간행물",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
shore,,"(명) 해안, 물가 | (동) 지지하다, 강화하다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
statue,,"(명) 동상, 조각상",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
astronomy,,(명) 천문학,,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
flexible,,"(형) 유연한, 융통성 있는",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
circulate,,"(동) 순환하다 | (동) 배포하다, 퍼뜨리다",,2.5,5,2026-02-03 11:57:27,2026-02-03 11:57:27
